Date,gold_close,gold_high,gold_low,gold_open,gold_volume,dxy,oil,sp500,vix,bond10y,cpi,ppi,fed_rate,unemployment,gdp,m2,real_rate,gold_return_1d,gold_return_5d,gold_return_20d,gold_log_return,gold_range,gold_range_pct,gold_gap,dxy_return,dxy_5d,gold_dxy_corr_20,vix_change,target_price,target_direction,f_ema20,f_ema50,f_ema200,f_sma50,f_sma200,f_price_vs_ema20,f_price_vs_ema50,f_price_vs_ema200,f_ema20_vs_ema50,f_macd,f_macd_sig,f_macd_hist,f_macd_norm,f_rsi,f_rsi_norm,f_bb_pct_b,f_bb_width,f_stoch_k,f_stoch_d,f_atr,f_atr_norm,f_cci,f_wr,f_adx,f_di_plus,f_di_minus,f_roc5,f_roc10,f_roc20,f_mom10,f_obv,f_obv_norm,f_vol_5d,f_vol_20d,f_body,f_upper_wick,f_lower_wick,f_dxy_chg,f_dxy_chg5,f_dxy_chg20,f_dxy_zscore,f_vix_chg,f_vix_chg5,f_vix_chg20,f_vix_zscore,f_bond10y_chg,f_bond10y_chg5,f_bond10y_chg20,f_bond10y_zscore,f_oil_chg,f_oil_chg5,f_oil_chg20,f_oil_zscore,f_sp500_chg,f_sp500_chg5,f_sp500_chg20,f_sp500_zscore,f_cpi_chg,f_cpi_chg5,f_cpi_chg20,f_cpi_zscore,f_fed_rate_chg,f_fed_rate_chg5,f_fed_rate_chg20,f_fed_rate_zscore,f_unemployment_chg,f_unemployment_chg5,f_unemployment_chg20,f_unemployment_zscore,f_gdp_chg,f_gdp_chg5,f_gdp_chg20,f_gdp_zscore,f_m2_chg,f_m2_chg5,f_m2_chg20,f_m2_zscore,f_gold_dxy_corr,f_close_lag1,f_return_lag1,f_rsi_lag1,f_close_lag2,f_return_lag2,f_rsi_lag2,f_close_lag3,f_return_lag3,f_rsi_lag3,f_close_lag5,f_return_lag5,f_rsi_lag5,f_close_lag10,f_return_lag10,f_rsi_lag10,f_close_lag20,f_return_lag20,f_rsi_lag20,f_day_of_week,f_day_of_month,f_month,f_quarter,f_month_sin,f_month_cos,f_dow_sin,f_dow_cos,target_price_1d,target_price_3d,target_price_7d,target_price_14d,target_price_30d,target_dir_1d,target_dir_3d,target_dir_7d,target_ret_1d,target_ret_7d
2024-09-03,2489.89990234375,2501.800048828125,2476.300048828125,2501.60009765625,206,101.83000183105467,70.33999633789062,5528.93017578125,20.71999931335449,3.8440001010894775,314.732,252.682,5.13,4.1,29511.664,21269.5,1.58158069,-0.0015639371272799,-0.0110418434949666,0.0367239675917214,-0.001565161353524,25.5,0.0102413755573052,-11.7001953125,0.0012783174701436,0.0097174355157285,-0.8465181316166327,0.3813332875569661,2493.39990234375,1,2478.634178877001,2430.6000403277644,2351.433679490008,2420.41599609375,,0.004545133591215628,0.024397210989920433,0.05888587207944265,0.01976225530826503,26.58756895069473,28.778044220846517,-2.1904752701517864,0.01067816779528678,56.80497506060109,0.13609950121202175,0.5869067691469102,0.06763480243512011,61.08209315441561,74.85252498564627,26.08573397437373,0.010476619541941888,24.41114272259232,-38.91790684558439,26.57034098098658,27.65623983868625,26.7770478933898,-0.011041843494966619,-0.004756633724565362,0.036723967591721474,-11.900146484375,-93967.0,-0.011560389624050704,0.008238607852449953,0.008631572515497895,-0.004699062521142545,8.030490369784961e-05,0.005462008132464851,0.0012783174701433975,0.009717435515728345,-0.00837472577568854,,0.38133328755696594,0.2829721240104963,-0.46279493188238363,,-0.017131146006964193,0.006809853943332778,0.01558785044144595,,-0.043643869213822795,-0.09144926373680307,-0.03564581870701533,,-0.02115107439771169,-0.01565109036651091,0.06605829025446619,,0.002133336729690294,0.002133336729690294,0.002133336729690294,,-0.03752345215759856,-0.03752345215759856,-0.03752345215759856,,-0.023809523809523947,-0.023809523809523947,-0.023809523809523947,,0.0,0.0,0.0,,0.003903373798780363,0.003903373798780363,0.003903373798780363,,-0.8465181316165925,2493.800048828125,-0.012630123514453473,57.715679533337706,2525.699951171875,0.009876030056727325,65.71764849459372,2501.0,-0.0059618441971383,61.921871375998165,2517.699951171875,0.003707562266860087,66.51166386865636,2501.800048828125,0.001280697609383985,68.53917776849472,2401.699951171875,-0.00989405140087729,58.012249769421686,0.16666666666666666,0.0967741935483871,0.75,0.75,-1.0,-1.8369701987210297e-16,0.9510565162951535,0.30901699437494745,2493.39990234375,2493.5,2551.199951171875,2626.5,2661.39990234375,1,1,1,0.0014037058382452283,0.024027928034400903
2024-09-04,2493.39990234375,2493.39990234375,2483.5,2490.89990234375,470,101.36000061035156,69.19999694824219,5520.06982421875,21.31999969482422,3.767999887466431,314.732,252.682,5.13,4.1,29511.664,21269.5,1.58158069,0.0014056789980614,-0.0089825507377782,0.0436565235545467,0.0014046919562063,9.89990234375,0.0039704430622798,2.5,-0.0046155476014122,0.0080556691597195,-0.8581427244756255,0.0289575483278619,2511.39990234375,1,2480.0404382547867,2433.062780014666,2352.846278722384,2423.683994140625,,0.005386792845347454,0.024798834960074685,0.059737699352669975,0.019308033736736452,24.574781187613553,27.937391614199925,-3.3626104265863717,0.009855932521900602,57.453783382912675,0.1490756676582535,0.587368523843587,0.059222632227537216,64.72412899554399,63.648912080672176,23.92762309029057,0.009596384064906333,20.14056024513257,-35.27587100445601,24.812566901716146,26.130560654338442,25.299870054771166,-0.008982550737778205,-0.00712784061495475,0.043656523554546744,-17.900146484375,-93497.0,-0.017537776096505087,0.00838557002420694,0.008470802557672663,0.0010026470273180191,0.0,0.002967796034961832,-0.004615547601412029,0.00805566915971978,-0.01563562776794314,,0.028957548327861904,0.38172386734643937,-0.23060265610867825,,-0.019771126853380228,-0.016958011520599725,-0.030864229327275616,,-0.016206986764290554,-0.08380778410378809,-0.05464481102134877,,-0.0016025435809103872,-0.018793768733230465,0.05344245176922202,,0.0,0.002133336729690294,0.002133336729690294,,0.0,-0.03752345215759856,-0.03752345215759856,,0.0,-0.023809523809523947,-0.023809523809523947,,0.0,0.0,0.0,,0.0,0.003903373798780363,0.003903373798780363,,-0.8581427244755832,2489.89990234375,-0.0015639371272799796,56.80497506060109,2493.800048828125,-0.012630123514453473,57.715679533337706,2525.699951171875,0.009876030056727325,65.71764849459372,2516.0,-0.0006752000654739465,66.04554322047582,2511.300048828125,0.0037972658943907778,69.67900529671981,2389.10009765625,-0.005246222996955541,55.387375213710314,0.3333333333333333,0.12903225806451613,0.75,0.75,-1.0,-1.8369701987210297e-16,0.5877852522924732,-0.8090169943749473,2511.39990234375,2501.800048828125,2581.300048828125,2651.199951171875,2674.0,1,1,1,0.007167317313025889,0.03405266525457995
2024-09-05,2511.39990234375,2513.300048828125,2493.39990234375,2493.699951171875,54,101.11000061035156,69.1500015258789,5503.41015625,19.899999618530277,3.7309999465942383,314.732,252.682,5.13,4.1,29511.664,21269.5,1.58158069,0.0072190585966898,0.0041582976184526,0.0505751526223592,0.0071931259247034,19.900146484375,0.0079239258016229,17.699951171875,-0.0024664561808859,0.000197885776888,-0.8708208782141034,-0.0666041321116281,2493.5,0,2483.0270538823074,2436.134824027571,2354.4239267186167,2427.579990234375,,0.011426717408125111,0.030895284437396597,0.06667277453466598,0.019248618505116707,24.15365366739252,27.180644024838443,-3.026990357445925,0.009617605561285264,60.721377292990965,0.2144275458598193,0.7028450373184567,0.04914770335070535,79.05123083306796,68.28581766100918,23.39062620950183,0.009313780010771147,45.587510686301954,-20.948769166932035,25.061097726598828,34.51005792548697,22.429939079766164,0.0041582976184526554,0.0011959815487143644,0.05057515262235923,3.0,-93443.0,-0.0417969831520012,0.008801748184654725,0.008535010834454446,0.007047842581882965,0.0007566084885970167,0.00011947473114296974,-0.002466456180885923,0.00019788577688806264,-0.020251903097815327,,-0.06660413211162808,0.16306247274420094,-0.285457833179387,,-0.009819517509877418,-0.028638409586102642,-0.059727820672693666,,-0.0007224772336431595,-0.07206112934905962,-0.0808188430114476,,-0.003018017615584734,-0.01587395554880322,0.05844988099817283,,0.0,0.002133336729690294,0.002133336729690294,,0.0,-0.03752345215759856,-0.03752345215759856,,0.0,-0.023809523809523947,-0.023809523809523947,,0.0,0.0,0.0,,0.0,0.003903373798780363,0.003903373798780363,,-0.8708208782140578,2493.39990234375,0.0014056789980614326,57.453783382912675,2489.89990234375,-0.0015639371272799796,56.80497506060109,2493.800048828125,-0.012630123514453473,57.715679533337706,2501.0,-0.0059618441971383,61.921871375998165,2508.39990234375,-0.0011548387002693339,68.85882432646493,2390.5,0.0005859538263479624,55.627600482197295,0.5,0.16129032258064516,0.75,0.75,-1.0,-1.8369701987210297e-16,-0.587785252292473,-0.8090169943749475,2493.5,2512.300048828125,2580.39990234375,2659.199951171875,2691.0,0,1,1,-0.007178625363444935,0.0267400413158162
2024-09-06,2493.5,2517.89990234375,2483.699951171875,2510.300048828125,96,101.18000030517578,67.66999816894531,5408.419921875,22.3799991607666,3.7100000381469727,314.732,252.682,5.13,4.1,29511.664,21269.5,1.58158069,-0.007127459998324,-0.0127489218016315,0.0294360706239917,-0.0071529816835019,34.199951171875,0.0137156411357028,-16.800048828125,0.0006923122777338,-0.0015788044059266,-0.8446236079969136,0.1246230949636315,2501.800048828125,1,2484.0244773220875,2438.384438771588,2355.8077682438047,2431.4659912109373,,0.003814585067264574,0.02260331076266961,0.0584479912207953,0.018717326859866282,22.12054270341696,26.168623760554148,-4.048081057137189,0.008871282415647467,56.10666700336967,0.12213334006739344,0.5313237271559568,0.04262766475275639,39.85751210929864,61.21095731263686,24.831869537818253,0.009958640279854923,23.92474974667424,-60.14248789070136,22.815123293445065,28.172812990074405,23.51935790403077,-0.012748921801631563,0.005889748772205827,0.029436070623991784,14.60009765625,-93539.0,-0.0001496477932294571,0.007658584821692935,0.008399165491920288,-0.006737537127782234,0.0030478658574794467,0.003930238150441147,0.0006923122777338087,-0.0015788044059266149,-0.019668625107102433,,0.12462309496363133,0.4300319301137696,-0.05926867173176342,,-0.005628493365816056,-0.04059996396901633,-0.07180383847352934,,-0.021402795723434842,-0.1085496653358361,-0.11182575140371243,,-0.01726024985928465,-0.03282213040590676,0.01675214685733284,,0.0,0.002133336729690294,0.002133336729690294,,0.0,-0.03752345215759856,-0.03752345215759856,,0.0,-0.023809523809523947,-0.023809523809523947,,0.0,0.0,0.0,,0.0,0.003903373798780363,0.003903373798780363,,-0.8446236079968636,2511.39990234375,0.007219058596689809,60.721377292990965,2493.39990234375,0.0014056789980614326,57.453783382912675,2489.89990234375,-0.0015639371272799796,56.80497506060109,2525.699951171875,0.009876030056727325,65.71764849459372,2478.89990234375,-0.011760485229024398,60.99411869716317,2422.199951171875,0.01326080366947302,60.77795035800739,0.6666666666666666,0.1935483870967742,0.75,0.75,-1.0,-1.8369701987210297e-16,-0.9510565162951536,0.30901699437494723,2501.800048828125,2512.10009765625,2564.300048828125,2669.89990234375,2713.699951171875,1,1,1,0.0033176307722965204,0.02760989255546764
2024-09-09,2501.800048828125,2504.699951171875,2491.300048828125,2491.300048828125,96,101.5500030517578,68.70999908447266,5471.0498046875,19.450000762939453,3.697000026702881,314.732,252.682,5.13,4.1,29511.664,21269.5,1.58158069,0.003328674083868,0.0032079556673998,0.0286583398598778,0.0033231463116611,13.39990234375,0.0053561044376934,10.5,0.0036568763141533,-0.0014748662830413,-0.8099725806347614,-0.1309203980205504,2512.300048828125,1,2485.717388894091,2440.8713254404715,2357.260427752107,2435.0119921875,,0.006470027528426789,0.02496187437355325,0.061316780858978646,0.018372973202725778,20.937675698518433,25.122434148147008,-4.184758449628575,0.00836904440397861,57.71153536032297,0.15423070720645937,0.5891505172458358,0.036615700008773254,54.62629509763462,57.845012680000394,23.30760724527582,0.009316334954983073,20.45330439614349,-45.37370490236538,20.552403790267125,26.013215116624764,21.716472429572097,0.003207955667399842,-0.0026311010096350396,0.028658339859877868,-6.599853515625,-93443.0,-0.0033916020520259327,0.005391874655479873,0.008388502096343948,0.0041969780938002355,0.0011591263438932105,0.0,0.0036568763141533456,-0.0014748662830417203,-0.01541590408473692,-1.2599590519630544,-0.13092039802055044,0.29666671752929696,-0.045164459420246605,0.6303156616341974,-0.003504046175316189,-0.054717459963692705,-0.06215116464031034,-1.7227453004256066,0.015368714994359323,-0.06580562564870596,-0.10580423790844173,-2.1567025571448872,0.0115800702824842,-0.03139828990908744,0.02374360886043103,-0.25418557582050394,0.0,0.002133336729690294,0.002133336729690294,2.077816038683987,0.0,-0.03752345215759856,-0.03752345215759856,-3.288870120066567,0.0,-0.023809523809523947,-0.023809523809523947,-1.6444350600333,0.0,0.0,0.0,0.46983858858095057,0.0,0.003903373798780363,0.003903373798780363,2.089029107782617,-0.8099725806347037,2493.5,-0.007127459998324093,56.10666700336967,2511.39990234375,0.007219058596689809,60.721377292990965,2493.39990234375,0.0014056789980614326,57.453783382912675,2493.800048828125,-0.012630123514453473,57.715679533337706,2508.39990234375,0.011900440179980043,65.26637818704143,2432.10009765625,0.004087254018639186,62.25158639583969,0.0,0.2903225806451613,0.75,0.75,-1.0,-1.8369701987210297e-16,0.0,1.0,2512.300048828125,2551.199951171875,2570.699951171875,2644.300048828125,2723.10009765625,1,1,1,0.004179437087897919,0.026802000876197662
2024-09-10,2512.300048828125,2512.300048828125,2512.300048828125,2512.300048828125,5,101.62999725341795,65.75,5495.52001953125,19.07999992370605,3.6459999084472656,314.732,252.682,5.13,4.1,29511.664,21269.5,1.58158069,0.0041969780938002,0.0089964044190249,0.0202648426183249,0.004188195346663,0.0,0.0,0.0,0.0007877321443248,-0.0019641026616943,-0.7723116759380567,-0.0190231786488362,2512.10009765625,0,2488.2490707925704,2443.6724518478304,2358.803110548883,2438.703994140625,,0.009665824180492425,0.02808379532551529,0.06507407828690029,0.018241650557967566,20.60992889184854,24.219933096887317,-3.610004205038777,0.008203609637098142,59.718060310849594,0.19436120621699188,0.6839681822257581,0.03515811844087878,75.45798847259671,56.64726522650998,21.599926279239043,0.008597669808315467,55.57002447873966,-24.542011527403293,18.289803631009683,29.018601959809818,20.30891848663929,0.00899640441902494,-0.002144775965554069,0.020264842618324952,-5.39990234375,-93438.0,-0.005629635936020061,0.005415336333750293,0.008012740379279662,0.0,0.0,0.0,0.0007877321443248153,-0.0019641026616943336,-0.014640315543593352,-1.1709672399064082,-0.019023178648836403,-0.0791505523164483,-0.07870590211607975,0.5306554425518155,-0.013795000780970734,-0.051508893713632875,-0.06728063873979329,-1.8642071952726018,-0.0430795972043837,-0.06525442958287575,-0.17874091924772606,-2.639926097606422,0.004472672652839682,-0.006042788602458549,0.028278228001013428,-0.03463833075141747,0.0,0.0,0.002133336729690294,1.9870467454047502,0.0,0.0,-0.03752345215759856,-2.97489495612871,0.0,0.0,-0.023809523809523947,-1.6444350600333,0.0,0.0,0.0,0.4434711565216473,0.0,0.0,0.003903373798780363,1.9866017499356403,-0.772311675937986,2501.800048828125,0.003328674083868055,57.71153536032297,2493.5,-0.007127459998324093,56.10666700336967,2511.39990234375,0.007219058596689809,60.721377292990965,2489.89990234375,-0.0015639371272799796,56.80497506060109,2517.699951171875,0.003707562266860087,66.51166386865636,2462.39990234375,0.012458288504120008,66.4110665321698,0.16666666666666666,0.3225806451612903,0.75,0.75,-1.0,-1.8369701987210297e-16,0.9510565162951535,0.30901699437494745,2512.10009765625,2581.300048828125,2588.0,2636.10009765625,2744.199951171875,0,1,1,-7.959522475298186e-05,0.029250367531636345
2024-09-11,2512.10009765625,2525.800048828125,2502.300048828125,2525.800048828125,90,101.68000030517578,67.30999755859375,5554.1298828125,17.690000534057617,3.6530001163482666,314.732,252.682,5.13,4.1,29511.664,21269.5,1.58158069,-7.95888898574848e-05,0.0074998780961377,0.0184052164361565,-7.959205722123827e-05,23.5,0.0093547227763436,-13.699951171875,0.0004920107557724,0.0031570609007232,-0.7251129646852997,-0.0728511213420617,2551.199951171875,1,2490.5205971605396,2446.355888938357,2360.3284537041804,2442.393994140625,,0.008664654498466427,0.02687434359619027,0.06430106950322392,0.01805326380429,20.102325700354868,23.39641161758083,-3.2940859172259636,0.008002199322833522,59.66000722811577,0.19320014456231532,0.6623103372001553,0.03372238864503306,74.95436306912265,68.34621554645132,21.85326944200717,0.008699203293051868,53.84524904807425,-25.045636930877343,16.98668327114282,33.09465325405563,17.397015010273613,0.007499878096137724,-0.0015500406771661313,0.018405216436156557,-3.89990234375,-93528.0,0.00033156144047397085,0.005483002242748264,0.008014600091538994,-0.005453584904780203,0.0,0.003901137871563435,0.0004920107557726539,0.0031570609007232076,-0.008580316637734176,-1.1040153570045885,-0.07285112134206151,-0.17026262723858498,-0.023730700069546695,0.22139569481730678,0.0019199693024627429,-0.030520110019294444,-0.05166144388445515,-1.7499417060872149,0.02372619860979097,-0.02731213111269437,-0.14090620460157177,-2.1569783363754755,0.010665025888896507,0.006170222420795346,0.02202617443953847,0.49778508319475334,0.0,0.0,0.002133336729690294,1.9059590584453254,0.0,0.0,-0.03752345215759856,-2.728596359896069,0.0,0.0,-0.023809523809523947,-1.6444350600333,0.0,0.0,0.0,0.41656861591423666,0.0,0.0,0.003903373798780363,1.8950419873530004,-0.7251129646852257,2512.300048828125,0.004196978093800263,59.718060310849594,2501.800048828125,0.003328674083868055,57.71153536032297,2493.5,-0.007127459998324093,56.10666700336967,2493.39990234375,0.0014056789980614326,57.453783382912675,2516.0,-0.0006752000654739465,66.04554322047582,2466.699951171875,0.0017462837064086134,66.96735737373221,0.3333333333333333,0.3548387096774194,0.75,0.75,-1.0,-1.8369701987210297e-16,0.5877852522924732,-0.8090169943749473,2551.199951171875,2580.39990234375,2619.89990234375,2667.300048828125,2714.39990234375,1,1,1,0.01532606391657576,0.04114653563331283
2024-09-12,2551.199951171875,2557.0,2523.39990234375,2529.10009765625,132,101.37000274658205,68.97000122070312,5595.759765625,17.06999969482422,3.680000066757202,314.732,252.682,5.13,4.1,29511.664,21269.5,1.58158069,0.0155646080950773,0.0158477543902832,0.0458309638861216,0.0154447219692898,33.60009765625,0.0131703113434194,22.099853515625,-0.0030487564679715,0.0025714779414593,-0.5704687560244218,-0.035048096128643,2581.300048828125,1,2496.299583256857,2450.467420790652,2362.2276725844563,2446.9579931640624,,0.021992700028171584,0.04110747587442783,0.07999748744822242,0.018703436771837355,22.59462119316231,23.236053532697127,-0.6414323395348163,0.008856468181877958,66.5149836950599,0.3302996739011979,1.10997787348049,0.030892467171747647,92.81282238229359,81.07505797467098,24.926153828906216,0.009770364654270463,150.26129918193178,-7.187177617706408,19.875152917313752,41.83539696818169,13.218676705344604,0.015847754390283297,0.02007195168807474,0.04583096388612162,50.199951171875,-93396.0,-0.0005029804265701543,0.008235646013998385,0.008125760160354609,0.00866253290161502,0.0022734591326174923,0.002234319309186901,-0.003048756467971425,0.002571477941459621,-0.011699297570561762,-1.2460292009821592,-0.035048096128643014,-0.14221105416860647,0.05435448620989347,0.07527294375939224,0.00739117151628399,-0.013669225560721365,-0.03664918034874143,-1.56698157577774,0.02466206688931072,-0.0026030412321599306,-0.10405302399235361,-1.7196030144130812,0.007495302358939249,0.016780433722556998,0.0257643254235711,0.8653070537787643,0.0,0.0,0.002133336729690294,1.8331089631519295,0.0,0.0,-0.03752345215759856,-2.5281745720314905,0.0,0.0,-0.023809523809523947,-1.64443506003328,0.0,0.0,0.0,0.3889499341586796,0.0,0.0,0.003903373798780363,1.8124883621138126,-0.5704687560243527,2512.10009765625,-7.95888898574848e-05,59.66000722811577,2512.300048828125,0.004196978093800263,59.718060310849594,2501.800048828125,0.003328674083868055,57.71153536032297,2511.39990234375,0.007219058596689809,60.721377292990965,2501.0,-0.0059618441971383,61.921871375998165,2439.39990234375,-0.011067438021862053,60.15563792422742,0.5,0.3870967741935484,0.75,0.75,-1.0,-1.8369701987210297e-16,-0.587785252292473,-0.8090169943749475,2581.300048828125,2564.300048828125,2626.5,2647.10009765625,2734.89990234375,1,1,1,0.011660828685884472,0.028669350400961302
2024-09-13,2581.300048828125,2581.800048828125,2565.0,2568.800048828125,31,101.11000061035156,68.6500015258789,5626.02001953125,16.559999465942383,3.650000095367432,314.732,252.682,5.13,4.1,29511.664,21269.5,1.58158069,0.0117984078991628,0.0352115696122419,0.0522603832164698,0.0117293493413146,16.800048828125,0.006508367299552,12.5,-0.0025648824029378,-0.000691833313037,-0.2987669863949107,-0.0298769910954639,2580.39990234375,0,2504.3948656922157,2455.5981120862393,2364.4074972236967,2451.3879931640627,,0.03070809008173424,0.05118994680896346,0.09173230581408026,0.01987163671685649,26.690933187818246,23.92702946372135,2.7639037240968953,0.010340112611060293,70.64982048392702,0.41299640967854034,1.2856269108845937,0.03593600917554498,99.5260663507109,89.09775060070903,25.682679672552055,0.009949513495810625,214.58576506320392,-0.47393364928909953,23.27686229809093,48.06443363359612,11.118725541228674,0.03521156961224192,0.02201373826311115,0.05226038321646986,55.60009765625,-93365.0,-0.001860186660109675,0.006477385365319,0.008373390804884384,0.0048425211186412945,0.00019370084474565178,0.0014721453361650732,-0.0025648824029379513,-0.0006918333130370158,-0.018158891878266026,-1.3519958364534594,-0.029876991095463934,-0.2600536154186729,0.08732764042557295,-0.04887483016456002,-0.008152165990639726,-0.01617249114895125,-0.07030056407915097,-1.6262387777402316,-0.004639693912723342,0.014482095218724789,-0.12167351190696984,-1.7100458809707912,0.005407711405364557,0.04023358038012925,0.014937130671045074,1.114881536651345,0.0,0.0,0.002133336729690294,1.7673916344087133,0.0,0.0,-0.03752345215759856,-2.360555490180689,0.0,0.0,-0.023809523809523947,-1.6444350600333,0.0,0.0,0.0,0.360380651307036,0.0,0.0,0.003903373798780363,1.7375071227979768,-0.29876698639485166,2551.199951171875,0.015564608095077315,66.5149836950599,2512.10009765625,-7.95888898574848e-05,59.66000722811577,2512.300048828125,0.004196978093800263,59.718060310849594,2493.5,-0.007127459998324093,56.10666700336967,2525.699951171875,0.009876030056727325,65.71764849459372,2453.10009765625,0.005616215405820579,62.231830101840835,0.6666666666666666,0.41935483870967744,0.75,0.75,-1.0,-1.8369701987210297e-16,-0.9510565162951536,0.30901699437494723,2580.39990234375,2570.699951171875,2651.199951171875,2657.10009765625,2740.89990234375,0,0,1,-0.0003488399156881261,0.026365383083555405
2024-09-16,2580.39990234375,2580.39990234375,2580.39990234375,2580.39990234375,28,100.76000213623048,70.08999633789062,5633.08984375,17.139999389648438,3.621000051498413,314.732,252.682,5.13,4.1,29511.664,21269.5,1.58158069,-0.0003487182688365,0.0314173203219987,0.0327382540184122,-0.0003487790851909,0.0,0.0,0.0,-0.003461561388669,-0.0077794277871631,-0.403113074682055,0.0350241511117734,2564.300048828125,0,2511.6334406114097,2460.4922999394753,2366.5566753840953,2455.2259912109375,,0.027379179071449378,0.04873317522969865,0.09036049260259005,0.020784922055310805,29.524317701256678,25.046487111228416,4.477830590028262,0.011441760509462138,70.36997055905883,0.40739941118117656,1.1049185161924329,0.043314663645551144,98.6728469342417,97.00391188908206,22.37834191412845,0.00867243170091676,174.21178961098758,-1.327153065758294,25.905871408431267,47.80665444617299,11.059093588482739,0.03141732032199873,0.03472606136017986,0.03273825401841224,86.599853515625,-93393.0,-0.0005350855601811144,0.007165291896309168,0.00749750593454196,0.0,0.0,0.0,-0.0034615613886689323,-0.007779427787162785,-0.016591811081714147,-1.5045563349759867,0.03502415111177348,-0.11876613278558601,0.1581080519430309,0.06212905703364127,-0.007945217290768247,-0.020557201692056104,-0.06962998747077287,-1.676165355753013,0.020975889002258663,0.0200843730433089,-0.08558388855052357,-1.3625731382343256,0.0012566297656613212,0.029617723261021522,0.014194507584282201,1.1434541259142688,0.0,0.0,0.002133336729690294,1.707960573674874,0.0,0.0,-0.03752345215759856,-2.217355782608344,0.0,0.0,-0.023809523809523947,-1.6444350600333,0.0,0.0,0.0,0.3305438840142984,0.0,0.0,0.003903373798780363,1.6689753580713254,-0.4031130746819488,2581.300048828125,0.011798407899162866,70.64982048392702,2551.199951171875,0.015564608095077315,66.5149836950599,2512.10009765625,-7.95888898574848e-05,59.66000722811577,2501.800048828125,0.003328674083868055,57.71153536032297,2493.800048828125,-0.012630123514453473,57.715679533337706,2498.60009765625,0.018547958986048663,68.1648625460676,0.0,0.5161290322580645,0.75,0.75,-1.0,-1.8369701987210297e-16,0.0,1.0,2564.300048828125,2588.0,2659.199951171875,2645.800048828125,2742.89990234375,0,1,1,-0.006278459310166351,0.029632991228583205
2024-09-17,2564.300048828125,2581.800048828125,2564.300048828125,2581.199951171875,22,100.88999938964844,71.19000244140625,5634.580078125,17.610000610351562,3.641999959945679,314.732,252.682,5.13,4.1,29511.664,21269.5,1.58158069,-0.0062392862055999,0.0206981646257802,0.0249820124630966,-0.0062588318949571,17.5,0.006824474385514,-16.89990234375,0.001290167235628,-0.007281293749564,-0.4387923902534743,0.0274213090688311,2570.699951171875,1,2516.649308060621,2464.5631920527558,2368.5242711397577,2459.4079931640626,,0.01893419977701405,0.04046837066177944,0.08265728161365135,0.021134015218527338,30.12342759286048,26.06187520755483,4.061552385305649,0.011747232000649366,65.38155317947891,0.30763106358957826,0.899385855812381,0.04640439200921222,83.41232227488152,93.87041185327803,21.727896325577987,0.008473226967143548,125.08512889097483,-16.587677725118482,26.89121541444148,42.67275382814176,19.751152819862703,0.020698164625780224,0.029880778104510064,0.024982012463096614,74.400146484375,-93415.0,-0.00024615252894966133,0.009149535257593095,0.00770217230258951,-0.006590454323577769,0.00023402006193629419,0.0,0.0012901672356278038,-0.0072812937495639884,-0.00981450589842281,-1.3825943107419725,0.027421309068831112,-0.07704398947759328,0.20204785453217955,0.1484328893746155,0.005799477533444453,-0.0010970786072481697,-0.05818467469829591,-1.5267612893360876,0.015694195477093498,0.08273767971720525,-0.04275917961186215,-1.0988093294441321,0.00026455008109871336,0.025304258395843604,0.00469488309633137,1.120397146150227,0.0,0.0,0.002133336729690294,1.6541736933480229,0.0,0.0,-0.03752345215759856,-2.0929173491332613,0.0,0.0,-0.023809523809523947,-1.6444350600333,0.0,0.0,0.0,0.2989881927333467,0.0,0.0,0.003903373798780363,1.6060014240097837,-0.43879239025334676,2580.39990234375,-0.00034871826883653423,70.36997055905883,2581.300048828125,0.011798407899162866,70.64982048392702,2551.199951171875,0.015564608095077315,66.5149836950599,2512.300048828125,0.004196978093800263,59.718060310849594,2489.89990234375,-0.0015639371272799796,56.80497506060109,2501.800048828125,0.001280697609383985,68.53917776849472,0.16666666666666666,0.5483870967741935,0.75,0.75,-1.0,-1.8369701987210297e-16,0.9510565162951535,0.30901699437494745,2570.699951171875,2619.89990234375,2669.89990234375,2644.800048828125,2768.39990234375,1,1,1,0.002489556333026166,0.03955198972924978
